sample,mean_parse_height,num_parses,type,length
t97 t46 t95 t79 t67 t39 t68 t67 t9 t49 t74 t6 t74 t39 t96 t40 t95 t25 t74 t28 t70 t13 t13 t83 t13 t76 t9 t77 t97 t36 t92 t63 t87 t14 t13 t96 t79 t82 t9 t76,,,negative,40
t26 t58 t87 t53 t4 t70 t40 t95 t83 t39 t92 t58 t22 t16 t84 t87 t84 t82 t76 t72 t14 t70 t83 t96 t96 t76 t58 t96 t7 t55 t36 t84 t82 t25 t4 t36 t68 t25 t55 t97,,,negative,40
t63 t64 t4 t83 t26 t6 t55 t36 t92 t39 t76 t83 t84 t72 t98 t98 t22 t77 t6 t22 t79 t36 t64 t76 t8 t92 t26 t58 t63 t55 t79 t7 t40 t72 t82 t14 t94 t49 t6 t96,,,negative,40
t84 t79 t27 t58 t84 t68 t97 t98 t55 t53 t25 t49 t68 t79 t79 t40 t3 t84 t70 t22 t70 t12 t82 t72 t68 t53 t64 t58 t9 t96 t92 t76 t79 t53 t97 t87 t76 t64 t74 t77,,,negative,40
t76 t9 t79 t12 t92 t72 t40 t58 t97 t53 t70 t28 t12 t53 t22 t76 t40 t8 t74 t95 t84 t27 t6 t46 t12 t7 t92 t84 t72 t44 t98 t7 t72 t8 t4 t83 t95 t97 t79 t9,,,negative,40
t67 t16 t13 t8 t95 t36 t67 t77 t8 t46 t74 t4 t28 t25 t6 t39 t84 t76 t12 t84 t58 t39 t72 t67 t26 t55 t12 t82 t3 t82 t7 t83 t92 t40 t97 t58 t64 t92 t95 t46,,,negative,40
t82 t4 t40 t4 t16 t22 t68 t82 t8 t4 t97 t9 t95 t53 t68 t8 t26 t70 t77 t27 t7 t63 t87 t8 t82 t27 t64 t39 t13 t72 t40 t4 t95 t92 t74 t39 t74 t55 t39 t96,,,negative,40
t7 t87 t6 t6 t72 t13 t64 t68 t72 t95 t39 t77 t28 t44 t26 t92 t14 t70 t53 t83 t36 t36 t53 t98 t36 t7 t4 t12 t12 t9 t70 t82 t94 t25 t79 t14 t92 t68 t7 t72,,,negative,40
t12 t36 t53 t67 t96 t84 t40 t14 t87 t53 t77 t87 t53 t36 t53 t13 t96 t96 t36 t53 t26 t96 t77 t87 t53 t26 t96 t26 t58 t94 t13 t26 t94 t67 t13 t64 t96 t3 t67 t16 t9,19.0,1.0,positive,41
t12 t3 t97 t36 t95 t3 t82 t39 t14 t87 t53 t77 t77 t87 t53 t26 t96 t36 t53 t36 t53 t67 t96 t96 t76 t12 t3 t97 t67 t6 t63 t94 t13 t53 t12 t26 t63 t94 t28 t94 t67,16.0,1.0,positive,41
t25 t97 t40 t14 t87 t53 t3 t96 t36 t53 t13 t96 t98 t96 t22 t87 t94 t13 t49 t40 t39 t26 t74 t46 t49 t55 t39 t39 t36 t53 t8 t26 t67 t98 t92 t96 t12 t3 t84 t16 t70,18.0,1.0,positive,41
t12 t36 t53 t8 t26 t58 t94 t13 t84 t36 t39 t77 t87 t53 t26 t96 t14 t87 t53 t8 t3 t53 t25 t53 t12 t36 t53 t8 t72 t87 t94 t98 t96 t22 t28 t94 t28 t94 t67 t67 t79,22.0,1.0,positive,41
t12 t77 t87 t53 t14 t87 t53 t77 t3 t67 t64 t96 t36 t53 t77 t87 t53 t67 t96 t96 t14 t87 t53 t26 t96 t72 t63 t94 t13 t26 t94 t67 t97 t55 t36 t53 t3 t96 t7 t96 t79,14.0,1.0,positive,41
t12 t77 t87 t53 t77 t98 t92 t12 t3 t97 t27 t83 t77 t87 t53 t67 t96 t63 t94 t13 t74 t95 t22 t58 t94 t28 t94 t13 t58 t12 t3 t84 t94 t84 t36 t95 t77 t87 t53 t67 t96,21.0,1.0,positive,41
t12 t36 t53 t77 t58 t12 t36 t53 t13 t96 t97 t39 t25 t84 t25 t84 t76 t12 t3 t97 t26 t67 t95 t12 t3 t84 t96 t96 t12 t3 t84 t39 t12 t26 t84 t12 t26 t97 t79 t97 t46,19.0,1.0,positive,41
t12 t14 t87 t53 t77 t72 t97 t36 t39 t36 t53 t26 t96 t26 t49 t95 t25 t28 t94 t13 t82 t39 t77 t87 t53 t13 t96 t68 t46 t74 t55 t26 t49 t40 t39 t95 t39 t36 t53 t67 t96,18.0,1.0,positive,41
t12 t77 t87 t53 t77 t87 t53 t13 t96 t96 t72 t97 t40 t3 t68 t55 t39 t14 t87 t53 t26 t96 t36 t53 t8 t58 t25 t84 t95 t12 t36 t53 t13 t96 t97 t12 t3 t84 t64 t13 t79,18.0,1.0,positive,41
t25 t84 t46 t74 t46 t49 t55 t39 t77 t87 t53 t8 t58 t12 t77 t87 t53 t14 t87 t53 t36 t53 t67 t96 t96 t76 t25 t97 t64 t96 t72 t84 t16 t9 t82 t95 t39 t3 t82 t39 t3,27.0,1.0,positive,41
t98 t46 t16 t13 t3 t53 t12 t6 t12 t7 t16 t83 t27 t74 t94 t94 t40 t98 t44 t84 t28 t95 t4 t25 t94 t53 t27 t63 t79 t58 t6 t25 t77 t26 t79 t12 t27 t9 t46 t70 t68,,,negative,41
t13 t8 t7 t4 t96 t67 t53 t9 t70 t9 t82 t67 t76 t44 t77 t72 t95 t44 t74 t63 t94 t77 t49 t6 t87 t76 t44 t27 t79 t77 t94 t72 t94 t98 t14 t25 t87 t27 t3 t64 t3,,,negative,41
t27 t94 t83 t40 t39 t53 t67 t14 t82 t95 t46 t63 t98 t25 t53 t7 t98 t6 t70 t46 t7 t84 t58 t97 t72 t3 t27 t3 t87 t79 t68 t9 t4 t94 t95 t58 t97 t72 t27 t64 t64,,,negative,41
t83 t92 t83 t84 t98 t39 t76 t25 t72 t98 t67 t49 t55 t83 t94 t4 t63 t95 t7 t25 t98 t22 t27 t40 t46 t76 t96 t82 t70 t22 t14 t49 t46 t39 t77 t96 t12 t55 t7 t25 t79,,,negative,41
t63 t6 t13 t13 t83 t12 t27 t12 t49 t28 t94 t98 t8 t94 t95 t58 t46 t84 t16 t3 t63 t98 t83 t94 t67 t55 t7 t22 t28 t25 t36 t6 t36 t27 t77 t49 t95 t26 t82 t4 t92,,,negative,41
t98 t49 t25 t28 t12 t72 t83 t72 t26 t98 t67 t3 t77 t40 t70 t92 t67 t58 t68 t87 t39 t44 t44 t12 t12 t3 t98 t28 t22 t49 t7 t4 t95 t6 t74 t58 t53 t70 t44 t27 t22,,,negative,41
t36 t96 t58 t46 t64 t97 t79 t4 t46 t70 t96 t55 t25 t16 t28 t9 t82 t77 t3 t26 t4 t95 t64 t13 t9 t28 t70 t55 t76 t9 t53 t97 t96 t55 t92 t97 t94 t94 t22 t53 t25,,,negative,41
t96 t74 t74 t95 t39 t58 t72 t36 t79 t58 t22 t25 t68 t79 t64 t96 t4 t13 t3 t14 t87 t13 t79 t76 t25 t28 t77 t76 t49 t49 t14 t58 t3 t58 t7 t49 t8 t96 t40 t77 t39,,,negative,41
t84 t84 t76 t44 t26 t87 t94 t25 t9 t98 t87 t76 t49 t98 t27 t67 t92 t87 t87 t68 t26 t46 t83 t6 t3 t72 t96 t49 t46 t36 t79 t25 t95 t72 t58 t58 t92 t7 t14 t7 t28,,,negative,41
t26 t46 t3 t27 t49 t7 t58 t9 t6 t44 t97 t3 t97 t12 t79 t58 t28 t83 t39 t63 t79 t92 t68 t8 t96 t94 t82 t58 t6 t87 t6 t6 t25 t63 t28 t8 t55 t87 t8 t70 t58,,,negative,41
t12 t77 t87 t53 t3 t96 t3 t53 t25 t87 t94 t67 t74 t95 t22 t49 t39 t25 t98 t96 t22 t28 t94 t26 t94 t28 t94 t28 t94 t13 t97 t36 t39 t14 t87 t53 t77 t98 t92 t25 t84 t79,20.0,1.0,positive,42
t12 t36 t53 t36 t53 t3 t96 t98 t92 t12 t36 t53 t8 t76 t12 t14 t87 t53 t67 t96 t97 t64 t97 t64 t96 t98 t92 t12 t36 t53 t77 t26 t98 t96 t22 t28 t94 t67 t84 t79 t97 t46,23.0,1.0,positive,42
t12 t36 t53 t36 t53 t77 t36 t53 t8 t77 t87 t53 t3 t96 t36 t53 t14 t87 t53 t67 t96 t96 t7 t96 t67 t6 t58 t94 t67 t26 t94 t67 t26 t94 t67 t96 t26 t13 t67 t70 t84 t46,23.0,1.0,positive,42
t12 t77 t87 t53 t8 t36 t53 t8 t4 t96 t39 t25 t97 t12 t36 t53 t13 t96 t84 t67 t44 t58 t94 t67 t97 t55 t14 t87 t53 t77 t87 t53 t67 t96 t96 t77 t87 t53 t13 t96 t13 t79,16.0,1.0,positive,42
t12 t26 t97 t55 t14 t87 t53 t8 t26 t53 t12 t14 t87 t53 t3 t96 t4 t96 t16 t83 t26 t58 t94 t67 t77 t87 t53 t8 t26 t67 t64 t13 t94 t87 t94 t67 t49 t95 t22 t87 t94 t13,29.0,1.0,positive,42
t12 t26 t97 t55 t77 t87 t53 t8 t36 t53 t14 t87 t53 t67 t96 t96 t14 t87 t53 t8 t26 t67 t64 t53 t12 t14 t87 t53 t8 t7 t96 t64 t87 t94 t67 t49 t39 t12 t26 t28 t94 t67,19.0,1.0,positive,42
t12 t14 t87 t53 t77 t77 t87 t53 t26 t96 t36 t53 t3 t96 t3 t58 t94 t67 t49 t39 t25 t49 t95 t25 t58 t94 t58 t94 t26 t94 t28 t94 t58 t94 t28 t94 t13 t58 t94 t67 t97 t46,23.0,1.0,positive,42
t12 t26 t84 t55 t14 t87 t53 t13 t96 t68 t55 t39 t14 t87 t53 t77 t36 t53 t77 t36 t53 t77 t3 t26 t94 t13 t53 t25 t87 t94 t67 t67 t95 t25 t97 t25 t84 t79 t74 t55 t39 t3,21.0,1.0,positive,42
t12 t14 t87 t53 t77 t4 t96 t76 t25 t97 t4 t96 t39 t12 t3 t97 t96 t12 t36 t53 t13 t96 t84 t3 t13 t39 t12 t26 t97 t25 t84 t39 t12 t26 t84 t96 t96 t25 t97 t79 t97 t46,19.0,1.0,positive,42
t12 t3 t97 t55 t36 t53 t8 t77 t87 t53 t77 t36 t53 t8 t36 t53 t67 t96 t98 t96 t22 t87 t94 t13 t58 t94 t13 t49 t95 t12 t14 t87 t53 t8 t76 t12 t3 t84 t79 t87 t94 t67,18.0,1.0,positive,42
t16 t49 t13 t13 t58 t12 t77 t22 t12 t79 t72 t3 t97 t68 t39 t36 t82 t53 t40 t26 t92 t64 t84 t4 t97 t83 t8 t12 t8 t13 t67 t76 t77 t63 t76 t64 t26 t53 t3 t8 t84 t44,,,negative,42
t74 t58 t49 t44 t67 t6 t40 t58 t92 t92 t84 t58 t79 t36 t36 t55 t36 t9 t28 t96 t98 t40 t36 t79 t64 t4 t95 t64 t79 t36 t7 t12 t12 t68 t74 t74 t82 t79 t72 t74 t6 t3,,,negative,42
t79 t53 t83 t49 t70 t97 t36 t84 t67 t13 t74 t72 t79 t40 t92 t95 t26 t98 t28 t46 t97 t70 t82 t44 t55 t58 t8 t84 t13 t83 t64 t70 t96 t68 t74 t83 t83 t53 t68 t67 t49 t6,,,negative,42
t72 t55 t46 t26 t16 t98 t9 t83 t26 t72 t72 t82 t26 t92 t55 t25 t83 t67 t28 t79 t84 t4 t40 t14 t79 t6 t28 t36 t77 t77 t13 t97 t16 t70 t44 t83 t82 t6 t74 t64 t49 t55,,,negative,42
t97 t58 t14 t67 t9 t44 t25 t8 t4 t16 t76 t40 t4 t25 t6 t74 t82 t98 t40 t40 t77 t46 t63 t95 t53 t63 t3 t84 t14 t95 t58 t8 t28 t92 t70 t40 t97 t77 t92 t4 t64 t16,,,negative,42
t49 t87 t74 t28 t44 t64 t72 t76 t98 t6 t39 t40 t46 t16 t72 t36 t79 t76 t95 t98 t98 t6 t84 t84 t14 t96 t97 t53 t12 t70 t79 t12 t3 t26 t8 t92 t28 t40 t58 t4 t7 t67,,,negative,42
t83 t84 t49 t72 t98 t53 t58 t13 t84 t58 t12 t72 t55 t74 t53 t95 t98 t55 t79 t49 t6 t87 t64 t7 t13 t4 t7 t26 t97 t22 t16 t77 t55 t77 t97 t68 t13 t39 t36 t63 t84 t39,,,negative,42
t36 t77 t68 t97 t97 t70 t27 t3 t39 t28 t13 t22 t53 t7 t55 t68 t12 t63 t13 t94 t97 t74 t7 t98 t55 t94 t72 t97 t6 t22 t8 t46 t3 t53 t27 t7 t58 t95 t53 t13 t25 t72,,,negative,42
t39 t96 t58 t9 t68 t95 t13 t97 t64 t36 t74 t7 t84 t97 t46 t53 t25 t40 t49 t4 t87 t70 t12 t74 t97 t26 t36 t79 t70 t16 t6 t87 t64 t55 t4 t26 t8 t76 t67 t79 t77 t26,,,negative,42
t25 t27 t95 t82 t14 t9 t96 t74 t97 t16 t49 t13 t79 t4 t28 t9 t22 t95 t44 t96 t79 t26 t4 t26 t94 t98 t14 t25 t55 t7 t96 t92 t98 t44 t36 t8 t3 t16 t40 t36 t12 t68,,,negative,42
t12 t3 t97 t55 t36 t53 t77 t87 t53 t67 t96 t96 t98 t92 t25 t84 t27 t83 t72 t58 t12 t36 t53 t77 t26 t13 t27 t83 t3 t26 t94 t13 t7 t96 t39 t25 t97 t12 t26 t97 t94 t97 t94,25.0,1.0,positive,43
t12 t36 t53 t3 t96 t14 t87 t53 t77 t87 t53 t13 t96 t96 t76 t12 t36 t53 t67 t96 t97 t27 t70 t63 t94 t13 t97 t36 t39 t14 t87 t53 t13 t96 t74 t36 t39 t95 t26 t68 t40 t39 t26,16.0,1.0,positive,43
t12 t3 t97 t55 t77 t87 t53 t8 t76 t12 t77 t87 t53 t8 t3 t67 t79 t84 t67 t83 t4 t96 t16 t83 t26 t49 t95 t12 t26 t58 t94 t28 t94 t67 t26 t13 t94 t98 t92 t12 t3 t97 t94,23.0,1.0,positive,43
t12 t77 t87 t53 t3 t96 t14 t87 t53 t77 t72 t63 t94 t67 t84 t55 t36 t53 t77 t77 t87 t53 t36 t53 t13 t96 t96 t72 t63 t94 t67 t49 t39 t22 t28 t94 t13 t74 t39 t22 t87 t94 t13,19.0,1.0,positive,43
t25 t97 t36 t95 t3 t68 t55 t95 t36 t53 t67 t96 t49 t40 t14 t87 t53 t13 t96 t82 t39 t95 t77 t87 t53 t77 t3 t53 t12 t26 t49 t95 t12 t36 t53 t3 t96 t72 t87 t94 t28 t94 t13,18.0,1.0,positive,43
t25 t84 t55 t36 t53 t36 t53 t77 t72 t96 t77 t87 t53 t67 t96 t98 t96 t22 t28 t94 t13 t49 t39 t22 t87 t94 t67 t74 t95 t22 t26 t94 t58 t94 t28 t94 t13 t82 t95 t3 t82 t95 t26,30.0,1.0,positive,43
t25 t84 t40 t14 t87 t53 t26 t96 t72 t82 t95 t36 t53 t77 t77 t87 t53 t77 t36 t53 t77 t72 t74 t95 t12 t14 t87 t53 t77 t26 t63 t94 t13 t28 t94 t67 t74 t95 t12 t26 t87 t94 t13,20.0,1.0,positive,43
t25 t97 t40 t36 t53 t8 t77 t87 t53 t8 t76 t12 t26 t84 t58 t25 t97 t39 t12 t36 t53 t67 t96 t97 t96 t12 t3 t84 t27 t83 t3 t58 t94 t67 t7 t96 t94 t53 t12 t3 t28 t94 t13,19.0,1.0,positive,43
t12 t77 t87 t53 t8 t36 t53 t77 t87 t53 t8 t26 t13 t64 t96 t36 t53 t77 t7 t96 t64 t58 t94 t67 t53 t25 t87 t94 t13 t84 t55 t14 t87 t53 t36 t53 t67 t96 t96 t3 t63 t94 t67,15.0,1.0,positive,43
t12 t3 t97 t55 t36 t53 t36 t53 t77 t36 t53 t77 t87 t53 t77 t87 t53 t14 t87 t53 t67 t96 t96 t26 t26 t94 t67 t96 t72 t96 t58 t12 t26 t84 t64 t26 t94 t13 t96 t26 t63 t94 t13,22.0,1.0,positive,43
t95 t70 t25 t96 t79 t63 t8 t44 t40 t83 t63 t49 t25 t40 t53 t44 t4 t4 t40 t64 t68 t6 t53 t9 t3 t40 t55 t74 t3 t87 t97 t96 t70 t94 t74 t46 t13 t13 t4 t4 t70 t36 t4,,,negative,43
t49 t26 t72 t72 t95 t82 t3 t12 t83 t68 t76 t6 t3 t6 t95 t13 t53 t63 t3 t22 t64 t3 t77 t58 t77 t39 t96 t92 t92 t7 t94 t6 t95 t22 t96 t9 t53 t94 t95 t58 t22 t76 t46,,,negative,43
t55 t92 t55 t97 t92 t40 t26 t13 t83 t96 t4 t46 t87 t14 t7 t44 t96 t13 t92 t72 t87 t96 t39 t22 t4 t9 t76 t72 t40 t40 t14 t4 t49 t95 t46 t94 t63 t16 t3 t40 t46 t58 t95,,,negative,43
t74 t53 t82 t92 t96 t84 t63 t39 t87 t92 t3 t58 t95 t92 t63 t97 t98 t26 t87 t95 t14 t55 t76 t28 t27 t36 t36 t6 t4 t68 t8 t8 t76 t40 t68 t3 t44 t74 t28 t6 t74 t12 t4,,,negative,43
t95 t14 t67 t7 t12 t12 t77 t22 t58 t94 t53 t7 t58 t94 t76 t84 t79 t70 t82 t16 t6 t97 t7 t84 t97 t4 t67 t58 t77 t46 t14 t26 t36 t46 t28 t95 t83 t36 t94 t63 t94 t39 t97,,,negative,43
t92 t8 t95 t87 t92 t53 t64 t26 t64 t55 t26 t8 t46 t9 t6 t77 t92 t76 t70 t53 t77 t8 t40 t92 t96 t49 t7 t36 t46 t49 t55 t39 t36 t96 t74 t63 t40 t95 t44 t13 t92 t3 t72,,,negative,43
t84 t14 t70 t16 t63 t36 t4 t82 t13 t97 t3 t98 t77 t87 t55 t95 t94 t46 t8 t55 t8 t83 t83 t96 t9 t40 t74 t8 t44 t74 t13 t79 t12 t25 t94 t82 t44 t84 t46 t49 t72 t40 t36,,,negative,43
t26 t49 t3 t82 t39 t72 t13 t44 t28 t97 t83 t83 t4 t64 t83 t67 t25 t40 t46 t87 t36 t13 t49 t98 t92 t28 t40 t97 t83 t92 t84 t67 t79 t26 t70 t76 t87 t3 t9 t44 t97 t39 t27,,,negative,43
t46 t6 t28 t46 t46 t8 t27 t82 t13 t46 t96 t55 t40 t49 t67 t97 t39 t16 t95 t96 t8 t9 t16 t9 t55 t72 t77 t8 t44 t82 t94 t26 t55 t97 t94 t40 t26 t77 t70 t40 t87 t26 t92,,,negative,43
t53 t53 t27 t8 t96 t4 t9 t28 t87 t68 t49 t63 t3 t46 t77 t7 t63 t7 t27 t84 t96 t39 t53 t68 t40 t22 t63 t12 t44 t9 t96 t9 t26 t4 t53 t14 t36 t8 t28 t3 t9 t96 t63,,,negative,43
t12 t26 t97 t55 t36 t53 t26 t96 t36 t53 t77 t3 t58 t94 t13 t13 t95 t12 t14 t87 t53 t26 t96 t36 t53 t14 t87 t53 t67 t96 t96 t76 t12 t26 t84 t64 t26 t94 t67 t97 t12 t3 t97 t79,21.0,1.0,positive,44
t12 t77 t87 t53 t77 t72 t97 t36 t39 t36 t53 t14 t87 t53 t13 t96 t96 t98 t92 t12 t77 t87 t53 t77 t36 t53 t13 t96 t26 t94 t13 t74 t95 t22 t98 t96 t22 t87 t94 t87 t94 t67 t84 t79,21.0,1.0,positive,44
t25 t84 t55 t14 t87 t53 t26 t96 t3 t13 t7 t96 t95 t25 t97 t96 t12 t26 t84 t98 t92 t25 t84 t76 t96 t96 t25 t97 t27 t83 t36 t53 t26 t96 t26 t63 t94 t67 t26 t94 t67 t26 t13 t94,17.0,1.0,positive,44
t12 t36 t53 t3 t96 t4 t96 t79 t84 t46 t74 t46 t82 t95 t95 t14 t87 t53 t26 t96 t26 t13 t3 t67 t95 t12 t77 t87 t53 t77 t72 t84 t96 t25 t84 t27 t83 t3 t63 t94 t13 t7 t96 t94,17.0,1.0,positive,44
t12 t77 t87 t53 t8 t26 t67 t98 t92 t96 t25 t97 t27 t83 t58 t25 t84 t7 t96 t95 t12 t3 t97 t12 t14 t87 t53 t77 t72 t97 t98 t92 t96 t96 t25 t97 t67 t6 t7 t96 t94 t84 t55 t3,23.0,1.0,positive,44
t12 t26 t97 t40 t14 t87 t53 t3 t96 t58 t25 t97 t79 t68 t46 t74 t40 t39 t95 t36 t53 t36 t53 t77 t87 t53 t67 t96 t96 t72 t96 t3 t67 t39 t12 t26 t97 t12 t36 t53 t67 t96 t97 t79,13.0,1.0,positive,44
t12 t14 t87 t53 t77 t3 t74 t39 t12 t3 t58 t94 t53 t25 t26 t94 t87 t94 t67 t68 t39 t22 t26 t94 t28 t94 t67 t49 t95 t22 t87 t94 t87 t94 t67 t74 t95 t22 t87 t94 t67 t84 t40 t3,32.0,1.0,positive,44
t12 t14 t87 t53 t13 t96 t84 t36 t39 t26 t49 t46 t49 t40 t36 t53 t3 t96 t4 t96 t95 t25 t84 t12 t77 t87 t53 t13 t96 t84 t67 t83 t26 t67 t79 t4 t96 t94 t68 t40 t95 t95 t95 t26,22.0,1.0,positive,44
t12 t14 t87 t53 t36 t53 t67 t96 t96 t77 t87 t53 t14 t87 t53 t67 t96 t96 t14 t87 t53 t77 t36 t53 t8 t26 t63 t94 t13 t26 t94 t13 t49 t39 t12 t26 t28 t94 t67 t13 t16 t44 t84 t46,20.0,1.0,positive,44
t12 t36 t53 t36 t53 t77 t77 t87 t53 t77 t87 t53 t13 t96 t96 t77 t87 t53 t67 t96 t63 t94 t67 t53 t12 t26 t98 t96 t22 t87 t94 t58 t94 t28 t94 t13 t96 t98 t92 t25 t84 t64 t84 t46,20.0,1.0,positive,44
t74 t70 t39 t44 t68 t98 t94 t36 t67 t77 t63 t8 t8 t98 t4 t36 t79 t95 t14 t77 t4 t96 t77 t84 t9 t39 t77 t95 t92 t87 t74 t68 t77 t77 t96 t82 t36 t7 t44 t8 t58 t9 t72 t36,,,negative,44
t84 t4 t70 t87 t70 t55 t44 t14 t3 t97 t77 t14 t8 t84 t63 t95 t4 t13 t49 t44 t8 t27 t84 t84 t13 t55 t36 t64 t25 t70 t72 t97 t79 t79 t53 t72 t94 t70 t55 t68 t14 t28 t96 t67,,,negative,44
t74 t39 t87 t9 t67 t36 t70 t67 t84 t70 t49 t40 t74 t96 t77 t6 t3 t39 t67 t87 t68 t36 t98 t76 t87 t82 t79 t94 t74 t7 t6 t46 t28 t74 t9 t8 t16 t3 t53 t44 t58 t63 t7 t79,,,negative,44
t74 t94 t6 t97 t46 t46 t13 t96 t4 t74 t70 t98 t74 t82 t98 t6 t83 t40 t44 t83 t13 t16 t53 t82 t13 t44 t39 t70 t76 t84 t4 t96 t72 t8 t76 t87 t12 t74 t98 t97 t4 t63 t95 t79,,,negative,44
t94 t94 t6 t36 t13 t97 t92 t6 t39 t3 t97 t84 t67 t76 t87 t3 t28 t76 t25 t16 t22 t96 t26 t14 t63 t72 t49 t4 t44 t40 t28 t14 t94 t92 t87 t36 t53 t49 t97 t25 t94 t96 t84 t16,,,negative,44
t95 t94 t9 t98 t36 t70 t97 t8 t76 t27 t16 t72 t79 t77 t8 t13 t87 t25 t72 t74 t22 t27 t3 t84 t94 t14 t70 t72 t9 t84 t70 t95 t67 t46 t70 t79 t76 t96 t26 t16 t58 t49 t14 t58,,,negative,44
t84 t25 t25 t79 t70 t64 t22 t36 t98 t92 t55 t79 t13 t36 t67 t94 t13 t83 t6 t83 t74 t58 t64 t6 t7 t9 t76 t28 t55 t25 t74 t13 t74 t28 t82 t68 t74 t3 t55 t16 t44 t83 t82 t8,,,negative,44
t7 t87 t13 t39 t13 t8 t16 t98 t98 t36 t8 t49 t14 t98 t28 t46 t44 t79 t87 t16 t72 t98 t72 t68 t36 t8 t16 t82 t49 t77 t28 t40 t13 t55 t14 t76 t94 t27 t3 t28 t83 t74 t64 t28,,,negative,44
t49 t92 t68 t79 t58 t40 t82 t82 t44 t74 t12 t46 t4 t63 t4 t25 t63 t94 t7 t98 t83 t49 t4 t7 t96 t96 t28 t13 t98 t82 t46 t44 t94 t63 t36 t74 t36 t58 t55 t16 t95 t16 t87 t53,,,negative,44
t9 t13 t6 t16 t3 t14 t7 t87 t40 t76 t53 t8 t74 t63 t70 t3 t14 t13 t79 t92 t36 t82 t26 t16 t40 t25 t87 t39 t28 t22 t39 t96 t7 t67 t44 t94 t16 t26 t22 t25 t98 t67 t26 t67,,,negative,44
t12 t3 t97 t55 t77 t87 t53 t36 t53 t77 t36 t53 t3 t96 t98 t92 t12 t3 t97 t98 t92 t96 t12 t3 t84 t27 t6 t13 t76 t96 t25 t84 t39 t12 t3 t84 t12 t3 t97 t27 t44 t96 t4 t96 t64,23.0,1.0,positive,45
t12 t36 t53 t77 t87 t53 t8 t36 t53 t8 t14 t87 t53 t77 t72 t26 t94 t13 t58 t94 t67 t96 t3 t53 t12 t26 t87 t94 t13 t84 t46 t74 t40 t95 t14 t87 t53 t8 t26 t49 t95 t25 t87 t94 t13,17.0,1.0,positive,45
t12 t77 t87 t53 t77 t36 t53 t14 t87 t53 t26 t96 t14 t87 t53 t3 t96 t72 t26 t94 t67 t74 t39 t22 t28 t94 t13 t96 t36 t53 t67 t96 t63 t94 t13 t68 t39 t25 t26 t94 t28 t94 t13 t97 t46,21.0,1.0,positive,45
t12 t36 t53 t14 t87 t53 t77 t87 t53 t13 t96 t96 t36 t53 t77 t87 t53 t13 t96 t96 t98 t92 t12 t3 t84 t58 t96 t12 t14 t87 t53 t67 t96 t97 t79 t63 t94 t67 t96 t4 t96 t79 t84 t55 t26,20.0,1.0,positive,45
t12 t36 t53 t26 t96 t36 t53 t36 t53 t77 t98 t92 t12 t36 t53 t67 t96 t84 t79 t96 t36 t53 t8 t77 t87 t53 t36 t53 t67 t96 t96 t72 t98 t96 t22 t87 t94 t13 t13 t64 t26 t94 t13 t97 t46,20.0,1.0,positive,45
t12 t36 t53 t77 t36 t53 t3 t96 t36 t53 t3 t96 t58 t25 t97 t7 t96 t39 t12 t77 t87 t53 t8 t26 t67 t79 t97 t96 t25 t97 t79 t13 t27 t44 t53 t25 t28 t94 t13 t97 t55 t36 t53 t13 t96,26.0,1.0,positive,45
t12 t26 t97 t36 t95 t36 t53 t77 t76 t25 t97 t67 t83 t26 t98 t96 t22 t53 t12 t36 t53 t67 t96 t87 t94 t58 t94 t28 t94 t67 t26 t67 t58 t96 t25 t84 t58 t96 t12 t36 t53 t13 t96 t97 t94,23.0,1.0,positive,45
t12 t77 t87 t53 t26 t96 t36 t53 t8 t72 t53 t25 t98 t96 t22 t87 t94 t87 t94 t67 t97 t46 t49 t40 t39 t36 t53 t36 t53 t26 t96 t72 t96 t3 t58 t94 t67 t74 t55 t39 t14 t87 t53 t13 t96,16.0,1.0,positive,45
t12 t26 t97 t40 t3 t82 t95 t14 t87 t53 t8 t14 t87 t53 t77 t87 t53 t13 t96 t96 t98 t92 t12 t77 t87 t53 t36 t53 t77 t87 t53 t8 t72 t96 t26 t13 t64 t96 t72 t84 t16 t70 t63 t94 t13,22.0,1.0,positive,45
t12 t36 t53 t3 t96 t98 t92 t12 t14 t87 t53 t36 t53 t8 t4 t96 t79 t96 t76 t12 t36 t53 t13 t96 t84 t67 t70 t97 t39 t25 t97 t12 t14 t87 t53 t77 t98 t92 t25 t97 t64 t97 t64 t97 t46,21.0,1.0,positive,45
t94 t64 t96 t87 t72 t26 t8 t39 t87 t58 t82 t84 t83 t49 t95 t97 t6 t27 t28 t72 t63 t87 t27 t82 t26 t76 t12 t72 t36 t28 t6 t64 t46 t70 t39 t97 t6 t40 t9 t53 t58 t36 t92 t39 t25,,,negative,45
t46 t46 t84 t64 t36 t84 t82 t72 t49 t6 t77 t55 t97 t84 t76 t9 t63 t3 t55 t40 t4 t64 t12 t79 t82 t14 t83 t72 t82 t58 t12 t53 t95 t96 t12 t16 t97 t22 t12 t55 t92 t79 t36 t53 t53,,,negative,45
t36 t79 t9 t95 t28 t77 t22 t14 t40 t13 t96 t8 t67 t70 t68 t6 t87 t44 t87 t72 t94 t83 t28 t7 t76 t36 t84 t82 t9 t7 t77 t96 t83 t44 t83 t72 t68 t25 t44 t49 t26 t3 t64 t39 t13,,,negative,45
